Axial Position x, Normalized Nozzle Radius r
3.57,2.264104
3.58,2.267689
3.59,2.271272
3.60,2.274854
3.61,2.278433
3.62,2.282011
3.63,2.285587
3.64,2.289161
3.65,2.292733
3.66,2.296304
3.67,2.299872
3.68,2.303439
3.69,2.307004
3.70,2.310567
3.71,2.314128
3.72,2.317688
3.73,2.321245
3.74,2.324801
3.75,2.328354
3.76,2.331906
3.77,2.335456
3.78,2.339004
3.79,2.342551
3.80,2.346095
3.81,2.349637
3.82,2.353178
3.83,2.356717
3.84,2.360253
3.85,2.363788
3.86,2.367321
3.87,2.370852
3.88,2.374382
3.89,2.377909
3.90,2.381434
3.91,2.384958
3.92,2.388479
3.93,2.391999
3.94,2.395517
3.95,2.399032
3.96,2.402546
3.97,2.406058
3.98,2.409568
3.99,2.413076
4.00,2.416582
4.01,2.420086
4.02,2.423589
4.03,2.427089
4.04,2.430587
4.05,2.434084
4.06,2.437578
4.07,2.441070
4.08,2.444561
4.09,2.448049
4.10,2.451536
4.11,2.455021
4.12,2.458503
4.13,2.461984
4.14,2.465462
4.15,2.468939
4.16,2.472414
4.17,2.475886
4.18,2.479357
4.19,2.482826
4.20,2.486292
4.21,2.489757
4.22,2.493219
4.23,2.496680
4.24,2.500139
4.25,2.503595
4.26,2.507050
4.27,2.510503
4.28,2.513953
4.29,2.517402
4.30,2.520848
4.31,2.524292
4.32,2.527735
4.33,2.531175
4.34,2.534614
4.35,2.538050
4.36,2.541484
4.37,2.544916
4.38,2.548346
4.39,2.551774
4.40,2.555200
4.41,2.558624
4.42,2.562046
4.43,2.565466
4.44,2.568884
4.45,2.572299
4.46,2.575713
4.47,2.579125
4.48,2.582534
4.49,2.585941
4.50,2.589346
4.51,2.592750
4.52,2.596151
4.53,2.599550
4.54,2.602946
4.55,2.606341
4.56,2.609734
4.57,2.613124
4.58,2.616513
4.59,2.619899
4.60,2.623283
4.61,2.626665
4.62,2.630045
4.63,2.633423
4.64,2.636798
4.65,2.640172
4.66,2.643543
4.67,2.646913
4.68,2.650280
4.69,2.653645
4.70,2.657007
4.71,2.660368
4.72,2.663726
4.73,2.667083
4.74,2.670437
4.75,2.673789
4.76,2.677139
4.77,2.680486
4.78,2.683832
4.79,2.687175
4.80,2.690516
4.81,2.693855
4.82,2.697192
4.83,2.700526
4.84,2.703859
4.85,2.707189
4.86,2.710517
4.87,2.713843
4.88,2.717166
4.89,2.720487
4.90,2.723807
4.91,2.727124
4.92,2.730438
4.93,2.733751
4.94,2.737061
4.95,2.740369
4.96,2.743675
4.97,2.746978
4.98,2.750280
4.99,2.753579
5.00,2.756876
5.01,2.760170
5.02,2.763463
5.03,2.766753
5.04,2.770041
5.05,2.773326
5.06,2.776610
5.07,2.779891
5.08,2.783169
5.09,2.786446
5.10,2.789720
5.11,2.792992
5.12,2.796262
5.13,2.799529
5.14,2.802795
5.15,2.806057
5.16,2.809318
5.17,2.812576
5.18,2.815832
5.19,2.819086
5.20,2.822337
5.21,2.825587
5.22,2.828833
5.23,2.832078
5.24,2.835320
5.25,2.838560
5.26,2.841797
5.27,2.845033
5.28,2.848265
5.29,2.851496
5.30,2.854724
5.31,2.857950
5.32,2.861174
5.33,2.864395
5.34,2.867614
5.35,2.870830
5.36,2.874045
5.37,2.877256
5.38,2.880466
5.39,2.883673
5.40,2.886878
5.41,2.890080
5.42,2.893280
5.43,2.896478
5.44,2.899673
5.45,2.902866
5.46,2.906056
5.47,2.909245
5.48,2.912430
5.49,2.915614
5.50,2.918795
5.51,2.921973
5.52,2.925149
5.53,2.928323
5.54,2.931495
5.55,2.934664
5.56,2.937830
5.57,2.940994
5.58,2.944156
5.59,2.947315
5.60,2.950472
5.61,2.953627
5.62,2.956779
5.63,2.959928
5.64,2.963076
5.65,2.966220
5.66,2.969363
5.67,2.972503
5.68,2.975640
5.69,2.978775
5.70,2.981908
5.71,2.985038
5.72,2.988165
5.73,2.991290
5.74,2.994413
5.75,2.997533
5.76,3.000651
5.77,3.003766
5.78,3.006879
5.79,3.009989
5.80,3.013097
5.81,3.016203
5.82,3.019306
5.83,3.022406
5.84,3.025504
5.85,3.028599
5.86,3.031692
5.87,3.034783
5.88,3.037870
5.89,3.040956
5.90,3.044039
5.91,3.047119
5.92,3.050197
5.93,3.053272
5.94,3.056345
5.95,3.059415
5.96,3.062483
5.97,3.065548
5.98,3.068611
5.99,3.071671
6.00,3.074729
6.01,3.077784
6.02,3.080836
6.03,3.083886
6.04,3.086934
6.05,3.089979
6.06,3.093021
6.07,3.096061
6.08,3.099098
6.09,3.102132
